twitter_id,date,tweet
1491878472695758852,2022-02-10 20:55:20+00:00,b'\xe2\x9c\x8d\xef\xb8\x8f \xe2\x80\xa6 https://t.co/gKQhTSvQDy'
1491862040847155202,2022-02-10 19:50:02+00:00,b'Chris Kiffin leaves Ole Miss football coaching staff after one month and returns to the Cleveland Browns:\n\nhttps://t.co/c8VZRVjJND'
1491851927914631186,2022-02-10 19:09:51+00:00,"b'RT @billbarnwell: New column: I previewed the Super Bowl, including what history says the Rams will do with Jalen Ramsey ($) https://t.co/O\xe2\x80\xa6'"
1491851570501210114,2022-02-10 19:08:26+00:00,"b'The get-in price on \xe2\x81\xa6@TickPick\xe2\x81\xa9 for Super Bowl LVI has dropped 42% since the matchup was announced.\n\n$6,434: Get-in price on Sunday, January\xc2\xa030th\n\n$3,723: Get-in price as of 9 am EST this morning. https://t.co/x3Av2fQum4'"
1491843439956090881,2022-02-10 18:36:07+00:00,"b'RT @wojespn: The Brooklyn Nets are still working to be aggressive in more deal-making today, armed with two new first-round picks, sources\xe2\x80\xa6'"
1491838629487910914,2022-02-10 18:17:00+00:00,b'\xf0\x9f\x92\xa3 https://t.co/kJrJhEAHfU'
1491824768164634629,2022-02-10 17:21:56+00:00,"b'Former Vikings\xe2\x80\x99 assistant head coach and co-defensive coordinator Andre Patterson is being hired as the defensive line coach for the New York Giants, per source.'"
1491815663790350337,2022-02-10 16:45:45+00:00,"b'This is the week that Matthew Stafford\xe2\x80\x99s daughters realized that they aren\xe2\x80\x99t the only ones rooting for their dad and he is more well known outside their family than they thought, via @Nickelodeon. https://t.co/oLeVLqvUPC'"
1491777374785921024,2022-02-10 14:13:36+00:00,b'Washington Commanders DT Jonathan Allen apologized for tweeting that he\xe2\x80\x99d like to have dinner with Adolf Hitler:\n\nhttps://t.co/GSdMyA9ZiA'
1491583819803070464,2022-02-10 01:24:29+00:00,b'More on NFL commissioner Roger Goodell saying the NFL \xe2\x80\x9cfell short\xe2\x80\x9d in the hiring of minority head coaches - and vowing improvement:\n\nhttps://t.co/etZ6SWmpB4'
1491579458293092355,2022-02-10 01:07:09+00:00,"b'Even before Thursday night\xe2\x80\x99s NFL Honors show, Bengals\xe2\x80\x99 QB @JoeyB already has won the NVP of NVPs, via @Nickelodeon. https://t.co/YSzqHflD1S'"
1491541434742321157,2022-02-09 22:36:04+00:00,"b'RT @BonasJSchool: This is what you call a #wojbomb! \n\nESPN\xe2\x80\x99s Adrian Wojnarowski, Class of 1991, will deliver the keynote address Sunday, Ma\xe2\x80\xa6'"
1491537529828478981,2022-02-09 22:20:33+00:00,"b'ESPN expanded its agreement with Peyton and Eli Manning, and \xe2\x80\x9cMonday Night Football with Peyton and Eli\xe2\x80\x9d, through the 2024 NFL season. https://t.co/HNyqI3bif0'"
1491534870325121029,2022-02-09 22:09:59+00:00,b'RT @GamedayHQ: The Official Super Bowl LVI Game program is hot off the press. #SBLVI \n\nCheck it out here: https://t.co/EZ4hH1NGxE'
1491507061145755651,2022-02-09 20:19:28+00:00,"b'NFL will play its first regular-season game in Munich in 2022, and four games all together in Germany through 2025. https://t.co/f9Twbu1K2P'"
1491479148686045184,2022-02-09 18:28:34+00:00,"b'From \xe2\x81\xa6@NFLprguy\xe2\x81\xa9, who says the league, and not Daniel Snyder and the Washington Commanders, will conduct its own independent investigation into allegations levied against the Washington franchise: https://t.co/grO22rLT9H'"
1491473778848665601,2022-02-09 18:07:13+00:00,"b'RT @kdemoff: For those hoping to buy @CooperKupp Super Bowl Jerseys, we had a large shipment arrive overnight and those will be available s\xe2\x80\xa6'"
1491472455302451202,2022-02-09 18:01:58+00:00,b'NFL players competing against the pro gamers. https://t.co/JokOaSEIML'
1491467758541815808,2022-02-09 17:43:18+00:00,b'RT @PeteThamel: Source: Missouri Defensive Coordinator Steve Wilks is leaving for the Carolina Panthers as Defensive Passing Game Coordinat\xe2\x80\xa6'
1491439581228859397,2022-02-09 15:51:20+00:00,"b'RT @TishaESPN: For context, Johnston told Congress Snyder sexually harassed &amp; touched her w/out consent, &amp; she hadn\xe2\x80\x99t come forward before f\xe2\x80\xa6'"
1491417595748429825,2022-02-09 14:23:58+00:00,"b'Steelers requested permission to interview Colts\xe2\x80\x99 college scouting director Morocco Brown for their general manager job, per league sources.'"
1491414689099952128,2022-02-09 14:12:25+00:00,"b""Pallas Global Group has retained Debra Wong Yang to lead the investigation. Yang, who is renowned in the field, is a partner at Gibson, Dunn &amp; Crutcher, LLP in Los Angeles and previously served as the firm's Chair of the White Collar Defense and Investigations Practice Group."""
1491409616403857410,2022-02-09 13:52:16+00:00,"b""Washington said it is committed to a thorough and independent investigation of Johnston's allegation, and pledges full cooperation with the investigation. At the conclusion of the investigation, Pallas Global Group will release the findings to the public."""
1491409569397886978,2022-02-09 13:52:05+00:00,"b'Commanders owner Dan Snyder is hiring an independent investigative team, led by former Asst. U.S. Attorneys Bonnie Jonas and Tiffany Moller of Pallas Global Group LLC, to look into allegations made last week by Tiffani Johnston during her time with the team, per a team official.'"
1491233449180790785,2022-02-09 02:12:14+00:00,b'RT @Raiders: The Madden family has announced the list of speakers for the memorial for John Madden at RingCentral Coliseum on February 14th\xe2\x80\xa6'
1491233418893721600,2022-02-09 02:12:07+00:00,"b'RT @FieldYates: The get-in price on @tickpick for the most expensive Super Bowl on record has dropped below $5,000 (No Fees) for the first\xe2\x80\xa6'"
1491160767340580866,2022-02-08 21:23:26+00:00,b'Patriots announced that former NY Giants head coach Joe Judge officially has been hired as offensive assistant.'
1491156530833805314,2022-02-08 21:06:35+00:00,b'Titans announced contract extensions for GM Jon Robinson and HC Mike Vrabel.'
1491122765872889859,2022-02-08 18:52:25+00:00,b'New Dolphins\xe2\x80\x99 HC Mike McDaniel talking to Miami QB @Tua for the first time.\n\n\xf0\x9f\x93\xb9 @MiamiDolphins https://t.co/sBG0Zbjqoy'
1491118724245757955,2022-02-08 18:36:22+00:00,"b'@mikegolicjr Sorry you are going, Mike, and know more great things are ahead for you. Thank you for your work at ESPN and besr wishes with your next opportunity and new chapter.'"
1491117166946832386,2022-02-08 18:30:10+00:00,"b'RT @MikeReiss: News story: As @AlbertBreer reported, with the Patriots undergoing significant change on the offensive coaching staff, the t\xe2\x80\xa6'"
1491116963699265538,2022-02-08 18:29:22+00:00,"b'RT @wojespn: The Pacers are trading Domas Sabonis, Jeremy Lamb and Jeremy Lamb to Sacramento for Tyrese Hailburton, Buddy Hield and Tristan\xe2\x80\xa6'"
1491111372243234817,2022-02-08 18:07:09+00:00,b'Lions signed veteran K Aldrick Rosas to a Reserve/Future contract.'
1491110427342041093,2022-02-08 18:03:24+00:00,"b'Colts are signing former Giants\xe2\x80\x99 defensive lineman R.J. McIntosh to a one-year deal, per his agent @DrewJRosenhaus.'"
1491085095260016640,2022-02-08 16:22:44+00:00,"b'Giants are finalizing a deal to hire former Ravens\xe2\x80\x99 defensive coordinator Wink Martindale as their new defensive coordinator, per source.'"
1491080522852085760,2022-02-08 16:04:34+00:00,"b'RT @AndrewMarchand: FEATURE: Mina Kimes, A Football Life\n\nhttps://t.co/l238XESdKr'"
1491077701054365696,2022-02-08 15:53:21+00:00,"b'RT @HoustonTexans: Signed, Beard, Delivered \xf0\x9f\x96\x8a https://t.co/QXlxrYSqo0'"
1491067225406509058,2022-02-08 15:11:43+00:00,"b'RT @wojespn: The Portland Trail Blazers and New Orleans Pelicans are in serious discussions on a trade centered on guard CJ McCollum, sourc\xe2\x80\xa6'"
1491062626335756291,2022-02-08 14:53:27+00:00,"b'Actor and comedian and Lions\xe2\x80\x99 fan @KeeganMKey, host of this week\xe2\x80\x99s NFL Honors awards show, thinks (and hopes and prays) that it\xe2\x80\x99s time for Aaron Rodgers to leave Green Bay.\n\n\xf0\x9f\x8e\xa7 https://t.co/T4pql6XlQb https://t.co/YkXNfCWjxa'"
1490852376076378112,2022-02-08 00:57:59+00:00,"b'After the Texans announced they hired Lovie Smith today, Brian Flores\xe2\x80\x99 attorneys released this statement: https://t.co/3njAv54YC5'"
1490832811195916292,2022-02-07 23:40:15+00:00,b'More on the Saints hiring Dennis Allen to replace Sean Payton:\n\nhttps://t.co/Dq3u1HBAZv'
1490832730199769090,2022-02-07 23:39:55+00:00,"b'Time is running out to win $500,000 during Super Bowl LVI. Hurry up and pick your square for Rocket Mortgage\xc2\xae Super Bowl Squares while you still can. Enter now:\xc2\xa0https://t.co/FXDU9oQMmy\xc2\xa0#RocketMortgageSquares #ad https://t.co/TQu1IkFZFP'"
1490825604203044867,2022-02-07 23:11:36+00:00,b'\xf0\x9f\x8f\x88Bears: Matt Eberflus\n\xf0\x9f\x8f\x88Broncos: Nathaniel Hackett\n\xf0\x9f\x8f\x88Giants: Brian Daboll\n\xf0\x9f\x8f\x88Raiders: Josh McDaniels \n\xf0\x9f\x8f\x88Vikings: Kevin O\xe2\x80\x99Connell\n\xf0\x9f\x8f\x88Jaguars: Doug Pederson\n\xf0\x9f\x8f\x88Dolphins: Mike McDaniel\n\xf0\x9f\x8f\x88Texans: Lovie Smith\n\xf0\x9f\x8f\x88Saints: Dennis Allen'
1490825417569148933,2022-02-07 23:10:52+00:00,"b'Saints have informed their defensive coordinator Dennis Allen that they are hiring him as their next head coach, sources tell ESPN.\n\nOnce again Allen replaces Sean Payton, minus the interim title.'"
1490781852411613184,2022-02-07 20:17:45+00:00,"b'In order to get compensatory third-round picks for losing a minority assistant coach to a head-coaching job, the coach has to leave for another club and he also had to have been on the previous club\xe2\x80\x99s staff for at least two years. So just to clarify, no comp picks for Houston.'"
1490773785514897413,2022-02-07 19:45:42+00:00,b'\xf0\x9f\x8f\x88Bears: Matt Eberflus\n\xf0\x9f\x8f\x88Broncos: Nathaniel Hackett\n\xf0\x9f\x8f\x88Giants: Brian Daboll\n\xf0\x9f\x8f\x88Raiders: Josh McDaniels \n\xf0\x9f\x8f\x88Vikings: Kevin O\xe2\x80\x99Connell\n\xf0\x9f\x8f\x88Jaguars: Doug Pederson\n\xf0\x9f\x8f\x88Dolphins: Mike McDaniel\n\xf0\x9f\x8f\x88Texans: Lovie Smith\n\nStill left: Saints'
1490772543686414337,2022-02-07 19:40:46+00:00,b'Houston\xe2\x80\x99s new head man: https://t.co/uk9SdrRRMh'
1490772094728036353,2022-02-07 19:38:59+00:00,"b'Texans are expected to hire former Buccaneers and Bears head coach Lovie Smith as their own head coach, sources tell me and @fieldyates.\n\nSmith was the Texans\xe2\x80\x99 associate head coach last season; all he now needs to do is drop the associate from his title.'"
1490752447605723137,2022-02-07 18:20:55+00:00,"b'RT @tori_mcelhaney: NEW: After 12 years in Atlanta, the Falcons have mutually agree to part ways with director of pro personnel Steve Sabo\xe2\x80\xa6'"
1490702268932395008,2022-02-07 15:01:31+00:00,b'Texans said they now have \xe2\x80\x9ccompleted additional discussions with Lovie Smith\xe2\x80\x9d. Next step would be his hiring.'
1490698882501668864,2022-02-07 14:48:04+00:00,"b""Actor and comedian @KeeganMKey discusses his love of the Detroit Lions and hosting this week\xe2\x80\x99s NFL Honors awards show. \n\nPlus, @JeffDarlington reflects on Tom Brady's retirement and legacy.\n\n\xf0\x9f\x8e\xa7 https://t.co/gFxZ3RklXc"""
1490691926261067776,2022-02-07 14:20:25+00:00,b'Colts announced they officially hired Gus Bradley as their defensive coordinator.'
1490683174849957891,2022-02-07 13:45:39+00:00,b'RT @BarstoolBigCat: PMT 2-7 \n\n-Chris Berman \n\nMust Listen. Do it now \xe2\x80\x94&gt; https://t.co/9wKpKqIDbh https://t.co/cuy6N0MAAv'
1490669426470899714,2022-02-07 12:51:01+00:00,"b""Matthew Stafford's week starts by turning 34 today and ends by playing in Super Bowl LVI on Sunday."""
1490548239040323591,2022-02-07 04:49:27+00:00,"b""More on Saints' RB Alvin Kamara being arrested on a battery charge during Pro Bowl weekend in Las Vegas:\n\nhttps://t.co/LmlSqgZ8m7"""
1490525165695889412,2022-02-07 03:17:46+00:00,b'Las Vegas police arrested Saints\xe2\x80\x99 RB Alvin Kamara after today\xe2\x80\x99s Pro Bowl: https://t.co/5h46KoOaRN'
1490515044966170624,2022-02-07 02:37:33+00:00,"b'Texans still believe Josh McCown will one day be a great HC, but it just doesn\xe2\x80\x99t look like today.'"
1490513582294855686,2022-02-07 02:31:45+00:00,b'The head coaching candidate now square on the Texans\xe2\x80\x99 radar: https://t.co/hM0ULgMwB5'
1490512435832258560,2022-02-07 02:27:11+00:00,"b'Texans have included Lovie Smith in their discussions all along, but his candidacy as head coach has gained steam in recent days, per source. https://t.co/fo8Vll4lFl'"
1490512207188168707,2022-02-07 02:26:17+00:00,"b'Texans are now in talks with their associate head coach and defensive coordinator Lovie Smith about potentially becoming their next head coach, sources tell me and @fieldyates.'"
1490503118278201348,2022-02-07 01:50:10+00:00,b'RT @JeffDarlington: I\xe2\x80\x99ve known new Dolphins coach Mike McDaniel for a very long time \xe2\x80\x94 about 15 years now \xe2\x80\x94 and when I tell you this is a d\xe2\x80\xa6'
1490483453485215744,2022-02-07 00:32:01+00:00,"b'Dolphins gave their new HC Mike McDaniel a four-year contract, per source.'"
1490476022956838921,2022-02-07 00:02:30+00:00,"b'New Dolphins\xe2\x80\x99 HC Mike McDaniel, who identifies as multiracial, now joins Mike Tomlin (Steelers), Ron Rivera (Commanders) and Robert Saleh (Jets) as the NFL\xe2\x80\x99s only minority head coaches.\n\nhttps://t.co/ANRG6F0H5A'"
1490473037010857985,2022-02-06 23:50:38+00:00,b'RT @ByMikeJones: Mike Shanahan coaching tree:\n\xf0\x9f\x8f\x88 Kyle Shanahan\n\xf0\x9f\x8f\x88 Sean McVay\n\xf0\x9f\x8f\x88 Matt LaFleur\n\xf0\x9f\x8f\x88 Mike McDaniel\n\nAnd everybody thought he was jus\xe2\x80\xa6'
1490465622299332609,2022-02-06 23:21:10+00:00,"b'RT @MiamiDolphins: We have agreed to terms with Mike McDaniel. Welcome to Miami, Coach! https://t.co/Hk5gIQsc6l'"
1490464925663121412,2022-02-06 23:18:24+00:00,"b'\xf0\x9f\x8f\x88Bears: Matt Eberflus\n\xf0\x9f\x8f\x88Broncos: Nathaniel Hackett\n\xf0\x9f\x8f\x88Giants: Brian Daboll\n\xf0\x9f\x8f\x88Raiders: Josh McDaniels \n\xf0\x9f\x8f\x88Vikings: Kevin O\xe2\x80\x99Connell\n\xf0\x9f\x8f\x88Jaguars: Doug Pederson\n\xf0\x9f\x8f\x88Dolphins: Mike McDaniel\n\nStill left: Texans, Saints'"
1490463771550126081,2022-02-06 23:13:49+00:00,b'RT @ByMikeJones: McDaniel was a ball boy for Mike Shanahan in Denver and played WR at Yale. Been coaching with Kyle Shanahan since Houston.\xe2\x80\xa6'
1490462591436558337,2022-02-06 23:09:07+00:00,"b'And so the Dallas Cowboys now get to keep both their coordinators, OC Kellen Moore and DC Dan Quinn. https://t.co/OXyWoiZRo3'"
1490460967792041986,2022-02-06 23:02:40+00:00,b'Sources: Miami is working on a deal with 49ers\xe2\x80\x99 OC Mike McDaniel to be their next head coach.'
1490436840872050688,2022-02-06 21:26:48+00:00,"b'RT @wojespn: Cleveland is acquiring Caris LeVert in a trade, sources tell ESPN.'"
1490384842923528192,2022-02-06 18:00:11+00:00,"b'Postseason NFL Countdown, on ESPN and ABC, now on the air.'"
1490313544373391362,2022-02-06 13:16:52+00:00,"b""RT @MikeReiss: Quick-hit thoughts/notes around the Patriots and NFL (Bill Belichick's OC decision; filling other voids on offensive staff;\xe2\x80\xa6"""
1490300657311490050,2022-02-06 12:25:39+00:00,"b""RT @FieldYates: The Jaguars are planning to \xe2\x80\x98strengthen' their front office around GM Trent Baalke, says owner Shad Khan. https://t.co/fsbA\xe2\x80\xa6"""
1490094397341388800,2022-02-05 22:46:03+00:00,"b'RT @proatc: And is and has been the best candidate that hasn\xe2\x80\x99t been a head coach in the past few hiring cycles. IMO, he will be a great one.'"
1490035202944495617,2022-02-05 18:50:50+00:00,"b'Giants requested permission to interview Steelers\xe2\x80\x99 Sr. defensive asst/secondary coach Teryl Austin for their defensive coordinator job, per source. It\xe2\x80\x99s uncertain whether permission will be granted because Austin is a favorite to become the Steelers\xe2\x80\x99 next defensive coordinator.'"
1490014015929606150,2022-02-05 17:26:39+00:00,b'RT @Jake_Trotter: Former #Browns coach Hue Jackson clarifies in CNN interview that he was never paid to lose games. https://t.co/w9dp6wQhHG'
1490013188020224004,2022-02-05 17:23:21+00:00,"b'Giants are hiring Eagles director of player personnel Brandon Brown as their Assistant GM, per sources. Eagles continue identifying and grooming young talent - Joe Douglas, Andrew Berry, Ian Cunningham, Patrick Stewart - that other teams recently promoted to high-ranking jobs.'"
1489997298755121163,2022-02-05 16:20:13+00:00,"b'In the last line of the memo that Roger Goodell sent to all teams this morning regarding diversity and inclusion, he wrote, \xe2\x80\x9cThere is much work to do\xe2\x80\x9d. https://t.co/pMJWF5lwBO'"
1489985648853405703,2022-02-05 15:33:55+00:00,b'NFL commissioner Roger Goodell sent a memo to all clubs this morning regarding coaching diversity and admitted \xe2\x80\x9cthe results have been unacceptable.\xe2\x80\x9d https://t.co/Hyhwu0mEJY'
1489924853578805249,2022-02-05 11:32:21+00:00,b'Chiefs\xe2\x80\x99 offensive coordinator Eric Bieniemy is interviewing Sunday in New Orleans for the Saints\xe2\x80\x99 head coaching job.'
1489757052327153672,2022-02-05 00:25:34+00:00,"b'Lynn\xe2\x80\x99s offenses and backfields have produced as some of the highest rushing totals in the league over the past decade. He helped Tyrod Taylor field one of the league\xe2\x80\x99s top 10 offenses jn Buffalo, and molded an offense in which Justin Herbert won rookie of the year.'"
1489757012833583108,2022-02-05 00:25:24+00:00,"b'Anthony Lynn is being hired as the Assistant Head Coach of the San Francisco 49ers, per league sources. Lynn - who had other NFL and college offers - is expected to now be a key cog in the 49ers\xe2\x80\x99 offense and run game.'"
1489734844284387331,2022-02-04 22:57:19+00:00,b'More on Ravens\xe2\x80\x99 President Dick Cass retiring after 18 years with the team and Sashi Brown being named his successor:\n\nhttps://t.co/YnKxJ9VcJw'
1489732395427377158,2022-02-04 22:47:35+00:00,"b'RT @Ravens: Ravens President Dick Cass will retire after 18 years with the team and Sashi Brown has been named his successor, Owner Steve B\xe2\x80\xa6'"
1489715441517961216,2022-02-04 21:40:13+00:00,b'RT @wojespn: Sashi Brown is leaving Monumental Sports and the Washington Wizards to return to the NFL as an executive with the Baltimore Ra\xe2\x80\xa6'
1489714934669889541,2022-02-04 21:38:12+00:00,"b'Former Bucs\xe2\x80\x99 WR Justin Watson signed with the Kansas City Chiefs, per source.'"
1489693425633046536,2022-02-04 20:12:44+00:00,"b'RT @CostacosCollect: Today, @CostacosCollect is releasing its 2nd NFT drop with Troy Aikman, Warren Moon, Jim McMahon, &amp; Dan Marino.\n\nInclu\xe2\x80\xa6'"
1489671882991357958,2022-02-04 18:47:08+00:00,b'RT @steelers: We interviewed the following candidates for our General Manager position this week:\n\n\xe2\x80\xa2 Ryan Cowden (Tennessee Titans)\n\xe2\x80\xa2 Ed Do\xe2\x80\xa6'
1489630024063983619,2022-02-04 16:00:48+00:00,"b'RT @SeifertESPN: ""The NFL may not be able to publicly release the findings of its internal investigation of the Washington Commanders witho\xe2\x80\xa6'"
1489617200004673537,2022-02-04 15:09:50+00:00,b'RT @BuffaloBillsPR: Joe Brady has been named the @buffalobills quarterbacks coach. https://t.co/shpSqIMGcH'
1489611076371202051,2022-02-04 14:45:30+00:00,"b'Bengals\xe2\x80\x99 kicker @McPherson_Evan is one win away from unleashing his version of The Griddy while Rams\xe2\x80\x99 QB Matthew Stafford has achieved one season- and career-long goal of reaching the Super Bowl, via @Nickelodeon. https://t.co/kZjtX5EG9b'"
1489557283352764418,2022-02-04 11:11:45+00:00,b'\xf0\x9f\x8f\x8849ers\xe2\x80\x99 offensive coordinator Mike McDaniel arrived in South Florida last night for his HC interview with the Dolphins today.\n\n\xf0\x9f\x8f\x88Cowboys\xe2\x80\x99 offensive coordinator Kellen Moore scheduled for his HC interview with the Dolphins on Saturday.'
1489454695886295050,2022-02-04 04:24:06+00:00,b'RT @The33rdTeamFB: Doug Pederson: How to Build A Super Bowl Winning QB Room https://t.co/gV9Til2ZFD'
1489452374204768256,2022-02-04 04:14:53+00:00,b'RT @Trevorlawrencee: Let\xe2\x80\x99s get to work\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc - Welcome to #DUUUVAL ! Great days ahead.'
1489440284249309184,2022-02-04 03:26:50+00:00,b'Doug Pederson was the first head-coaching candidate that the Jaguars interviewed after they moved on from Urban Meyer; he started first and finished first.'
1489438374473740290,2022-02-04 03:19:15+00:00,b'RT @MasterTes: White\nWhite\nWhite\nWhite\nWhite\nWhite'
1489438230512648192,2022-02-04 03:18:41+00:00,"b'New Jaguars\xe2\x80\x99 HC Doug Pederson and QB Trevor Lawrence spoke on the telephone earlier this evening, before Jacksonville hired its new head coach. The two already were discussing their future together.'"
1489436791979618308,2022-02-04 03:12:58+00:00,"b'\xf0\x9f\x8f\x88Bears: Matt Eberflus\n\xf0\x9f\x8f\x88Broncos: Nathaniel Hackett\n\xf0\x9f\x8f\x88Giants: Brian Daboll\n\xf0\x9f\x8f\x88Raiders: Josh McDaniels \n\xf0\x9f\x8f\x88Vikings: Kevin O\xe2\x80\x99Connell\n\xf0\x9f\x8f\x88Jaguars: Doug Pederson \n\nStill left: Dolphins, Saints, Texans'"
1489436398629310471,2022-02-04 03:11:24+00:00,"b'Former Eagles\xe2\x80\x99 HC Doug Pederson is being hired as the next head coach of the Jacksonville Jaguars, source tells ESPN.'"
1489388782168199171,2022-02-04 00:02:11+00:00,"b'RT @JFowlerESPN: The Saints want to speak with Chiefs OC Eric Bieniemy for the head coaching job, per sources. An interview could take plac\xe2\x80\xa6'"
1489379258447376387,2022-02-03 23:24:21+00:00,b'RT @Giants: Statement from the New York Giants\n\nRead: https://t.co/tQmv9jZddJ https://t.co/KRjZEHi2qr'
1489333227764568068,2022-02-03 20:21:26+00:00,b'RT @Enquirer: \xe2\x80\x98We\xe2\x80\x99re going to the Super Bowl!\xe2\x80\x99: Relive the moment the Cincinnati Bengals made history https://t.co/ghw5UO03hC'
1489331667680608264,2022-02-03 20:15:14+00:00,"b'RT @ChicagoBears: We have hired Tyke Tolbert as our passing game coordinator &amp; WRs coach, David Overstreet II as our assistant DBs coach, a\xe2\x80\xa6'"
1489322852327337986,2022-02-03 19:40:12+00:00,"b'Michael Peters, the father of Ravens CB Marcus Peters and head coach at McClymonds High School in Oakland, is a finalist for the NFL\xe2\x80\x99s Don Shula Coach of the Year award that will be announced at Sunday\xe2\x80\x99s Pro Bowl. Peters\xe2\x80\x99 team finished 12 \xe2\x80\x93 1, claiming its fourth CIF state title.'"
1489296613780688901,2022-02-03 17:55:57+00:00,b'More reaction: https://t.co/38wj5TqSBU'
1489144544969043968,2022-02-03 07:51:41+00:00,"b""Stephen Ross promises to cooperate with the league and defend the 'integrity' of the Miami Dolphins and himself:\n\nhttps://t.co/HJi0bSZEkm"""
1489067535223996416,2022-02-03 02:45:40+00:00,"b'RT @McClain_on_NFL: Congratulations to Rich Dalrymple, who\xe2\x80\x99s retiring after 32 terrific years with the Cowboys! Jerry Jones has some BIG sh\xe2\x80\xa6'"
1489054485423005698,2022-02-03 01:53:49+00:00,"b'Eagles\xe2\x80\x99 RB @bostonscott2 is now the first two-sport NFL and Rocket League pro, joining @DignitasRL. Scott joins @DignitasRL as a sub and content creator. Scott achieved \xe2\x80\x98Grand Champion\xe2\x80\x99 status in Rocket League by being the Top .52% in a game with over six million ranked players.'"
1489040320469864458,2022-02-03 00:57:32+00:00,"b'RT @DanGrazianoESPN: The Vikings have called other candidates to inform them they\xe2\x80\x99re out of the running, sources say. Deal with O\xe2\x80\x99Connell c\xe2\x80\xa6'"
1489039850519113734,2022-02-03 00:55:40+00:00,"b'Rams\xe2\x80\x99 OC Kevin O\xe2\x80\x99Connell has emerged as the favorite in Minnesota, per @DanGrazianoESPN and me.'"
1489035969273679884,2022-02-03 00:40:14+00:00,"b'Vikings other known finalists are Rams\xe2\x80\x99 DC Raheem Morris, Rams\xe2\x80\x99 OC Kevin O\xe2\x80\x99Connell and Giants\xe2\x80\x99 DC Patrick Graham.'"
1489033040894611457,2022-02-03 00:28:36+00:00,"b'Jim Harbaugh told Warde Manuel that this would not be a re-occurring issue and he would stay at Michigan as long as it wants him, per sources. https://t.co/d3NVS4EdLl'"
1489031932558069772,2022-02-03 00:24:12+00:00,"b'Jim Harbaugh called Michigan to inform the school that, despite interviewing with the Vikings today, he will be returning to school for the 2022 season, sources tell ESPN. Michigan was, in the words of one source, \xe2\x80\x9celated\xe2\x80\x9d to get Harbaugh\xe2\x80\x99s decision.'"
1489025006659162112,2022-02-02 23:56:40+00:00,b'RT @mortreport: The NFL will investigate the specific allegations that Brian Flores has made concerning Dolphins owner Stephen Ross offerin\xe2\x80\xa6'
1489012674335813642,2022-02-02 23:07:40+00:00,b'RT @FieldYates: The Raiders have hired Bears assistant director of player personnel Champ Kelly as their assistant GM.'
1488935083989995526,2022-02-02 17:59:21+00:00,"b'Bears are hiring Colts\xe2\x80\x99 safeties coach Alan Williams as their defensive coordinator, per sources.'"
1488919970692141059,2022-02-02 16:59:18+00:00,b'Bengals\xe2\x80\x99 uniforms for Super Bowl LVI.\n\n\xf0\x9f\x93\xb8 @Bengals https://t.co/wGFisLiOEr'
1488910676303257600,2022-02-02 16:22:22+00:00,"b'Broncos hired former Packers\xe2\x80\x99 TE coach Justin Outten as their offensive coordinator, per source.'"
1488907551358005261,2022-02-02 16:09:57+00:00,"b'NFC-Champion Rams\xe2\x80\x99 first-place schedule for the 2022 regular-season includes games at Tampa Bay, at New Orleans and at Green Bay \xe2\x80\x93 teams in different circumstances than when this season ended.'"
1488901520150212609,2022-02-02 15:45:59+00:00,"b'RT @RichCimini: Unfortunate news: Cam Clark, a 2020 fourth-round pick, has to call it a career due to an injury, ESPN has learned. #Jets ht\xe2\x80\xa6'"
1488899315380670471,2022-02-02 15:37:13+00:00,"b'RT @espn: Former Dolphins head coach Brian Flores joined @GetUpESPN to discuss his decision to sue the NFL and three teams, alleging racism\xe2\x80\xa6'"
1488896286451503108,2022-02-02 15:25:11+00:00,"b'RT @FieldYates: Milwaukee PD officer Herbert Davis III, who was recently shot multiple times in the line of duty, is a massive @Bengals fan\xe2\x80\xa6'"
1488895107944402950,2022-02-02 15:20:30+00:00,"b'Cars leaving the stadium to drive around DC, Maryland and Virginia to hand out Washington Commanders\xe2\x80\x99 merchandise. https://t.co/KimlzvJBaQ'"
1488876555061317632,2022-02-02 14:06:47+00:00,"b'The new Super Bowl commercial star, @GuyFieri, joined us Monday and discussed Tom Brady\xe2\x80\x99s retirement.\n\nAnd HOF RB @JeromeBettis36 has gone back to school to finish 12 credits at Notre Dame to finally get his degree.\n\n\xf0\x9f\x8e\xa7 https://t.co/01NTKE9z6Y https://t.co/bsDL3MoxHK'"
1488863185771937796,2022-02-02 13:13:39+00:00,b'The Washington Football Team is now \xe2\x80\xa6 the Washington Commanders. https://t.co/2oVLCBJANX'
1488852443333120000,2022-02-02 12:30:58+00:00,b'Brian Flores is scheduled to appear on ESPN\xe2\x80\x99s Get Up at 9:30 am today.'
1488841476121546756,2022-02-02 11:47:23+00:00,b'Jimmy Garoppolo says he expects to be traded from the San Francisco 49ers and he wants to be sent to a winning situation:\n\nhttps://t.co/RsXWmlHXWC'
1488651609789894661,2022-02-01 23:12:56+00:00,b'RT @KSTiLLS: The answer is diversity in ownership.'
1488651420727398408,2022-02-01 23:12:11+00:00,b'Broncos\xe2\x80\x99 statement today on Brian Flores\xe2\x80\x99 lawsuit: https://t.co/IFVBNhQLgq'
1488643379542077442,2022-02-01 22:40:13+00:00,b'NFL statement on Brian Flores\xe2\x80\x99 lawsuit: https://t.co/LaJVJuw3gS'
